Antiguedad_Meses,Gasto_Mensual,Gasto_Total,Soporte_Tecnico_Tickets,Contrato_Anual,Churn,Tickets_Por_Mes,Ticket_Promedio
55,109.82616272927059,6040.124400804202,5,0,1,0.08928571428571429,107.85936430007504
62,102.93324051412837,6434.588425042909,0,1,0,0.0,102.1363242070303
23,51.753144787673705,1158.116271564236,9,0,1,0.375,48.25484464850984
9,115.27975276012943,997.3730027824711,4,0,1,0.4,99.7373002782471
12,102.5200767415568,1227.624961435787,7,0,1,0.5384615384615384,94.4326893412144
1,86.63068858350397,106.5403694216342,4,0,1,2.0,53.2701847108171
58,32.176191112527476,1880.1290816770202,8,0,1,0.13559322033898305,31.86659460469526
1,67.82340230480722,78.6437775755971,5,1,0,2.5,39.32188878779855
34,70.61075548467508,2401.7896459243,7,1,1,0.2,68.62256131212287
48,43.25513583653801,2099.842720963342,9,1,1,0.1836734693877551,42.85393308088453
1,27.996539435930195,-59.41363382541898,7,1,1,3.5,-29.70681691270949
16,97.67236304716927,1540.2336496020762,2,0,1,0.11764705882352941,90.60197938835742
61,32.2035052124395,1961.6054456803063,6,0,1,0.0967741935483871,31.638797510972683
64,79.42907505617748,5104.596847568434,6,0,0,0.09230769230769231,78.53225919336052
63,113.64491738836605,7204.322749669119,9,0,1,0.140625,112.56754296357998
69,107.61051925980425,7398.5728376814795,5,1,0,0.07142857142857142,105.69389768116399
22,47.775262374926115,1094.7681310144715,6,0,1,0.2608695652173913,47.598614391933545
67,105.14486375512654,7031.129021517438,1,1,0,0.014705882352941176,103.39895619878585
26,20.033250612048942,516.9672224238519,8,0,1,0.2962962962962963,19.146934163846367
16,21.76878096132572,365.74347094513996,9,1,1,0.5294117647058824,21.51432182030235
51,80.25531638428649,4086.9240532194076,9,1,1,0.17307692307692307,78.59469333114245
57,56.47982191445295,3252.6533773238075,0,1,0,0.0,56.08023064351392
29,58.64608411591471,1688.5983150081324,0,1,0,0.0,56.28661050027108
69,76.44410906788825,5262.957475945879,2,0,1,0.02857142857142857,75.18510679922684
47,39.17824555918606,1872.9369399080247,2,1,0,0.041666666666666664,39.01951958141718
62,41.17553506654784,2529.9894424779363,0,1,0,0.0,40.15856257901486
69,68.46015870188647,4731.218823289666,6,1,0,0.08571428571428572,67.58884033270951
16,95.4253544343863,1476.991190919366,3,1,0,0.17647058823529413,86.88183475996271
48,81.94977514075876,3988.1783873182562,9,1,1,0.1836734693877551,81.39139565955625
39,49.73550482368389,1975.881246210775,1,1,0,0.025,49.397031155269374
33,63.03371775089212,2162.615901766863,9,0,1,0.2647058823529412,63.60635005196656
23,37.06647585499984,892.6798566083878,4,1,1,0.16666666666666666,37.194994025349494
10,27.462981433708173,240.74030744906727,5,0,1,0.45454545454545453,21.885482495369754
69,98.26960407441493,6800.662176939448,8,0,1,0.11428571428571428,97.15231681342068
34,46.53874091881946,1554.7769283732075,3,0,1,0.08571428571428572,44.42219795352022
52,37.77663878512482,2011.7263420380834,1,0,1,0.018867924528301886,37.957100793171385
10,89.16180555693194,858.5838469299922,4,0,1,0.36363636363636365,78.05307699363566
19,81.80516742871859,1519.8235346184592,2,0,0,0.1,75.99117673092296
58,83.31896260134641,4784.2054872671915,1,0,0,0.01694915254237288,81.08822859774901
1,42.88946048466136,28.23806584677132,0,0,1,0.0,14.11903292338566
69,43.2645538562681,2964.569881338992,9,0,1,0.12857142857142856,42.35099830484275
4,42.080262978563916,130.4715787390777,1,1,1,0.2,26.09431574781554
16,37.37525956622945,657.6984261869769,5,1,0,0.29411764705882354,38.688142716880996
24,85.57236725616563,2069.6332350395746,7,1,1,0.28,82.78532940158298
2,104.80158852494014,221.97021324558165,2,1,0,0.6666666666666666,73.99007108186055
32,92.43174696766613,3005.4908355427538,8,1,1,0.24242424242424243,91.07547986493194
24,99.20936337605433,2388.712454786592,8,0,1,0.32,95.54849819146368
12,60.479842908519984,703.2977088570857,1,1,0,0.07692307692307693,54.09982375823736
50,85.40757953719981,4219.372684584461,7,1,1,0.13725490196078433,82.73279773695022
35,55.42362404447745,1915.6751197864085,9,0,1,0.25,53.213197771844676
33,72.550462196864,2439.327720511766,4,0,1,0.11764705882352941,71.74493295622841
33,68.16348465348624,2211.734910094461,3,1,0,0.08823529411764706,65.05102676748415
61,37.68871451438544,2309.605402517448,9,0,1,0.14516129032258066,37.251700040604
51,58.70787603356308,3025.1194320042837,4,1,0,0.07692307692307693,58.17537369239007
43,116.3822275482351,5012.996129787406,3,0,1,0.06818181818181818,113.93173022244105
12,44.85802577149421,550.265809121648,7,0,1,0.5384615384615384,42.32813916320369
67,33.38037362794887,2256.1531504587774,3,0,0,0.04411764705882353,33.17872280086437
65,61.85806216239353,4032.152466710259,9,0,1,0.13636363636363635,61.09321919257968
33,99.03377358601482,3316.3867535126874,5,0,1,0.14705882352941177,97.54078686802022
40,78.21482297799723,3097.384167273061,1,1,0,0.024390243902439025,75.54595529934295
43,88.09748272382446,3795.404503429615,4,1,1,0.09090909090909091,86.25919325976398
44,38.969484817467716,1660.110118948665,5,1,1,0.1111111111111111,36.891335976637
29,81.89481930077216,2312.7373741067963,4,0,1,0.13333333333333333,77.09124580355987
13,52.35003949114738,678.1003824593564,1,1,0,0.07142857142857142,48.435741604239745
12,103.43033659547675,1257.4654262140634,6,0,1,0.46153846153846156,96.72810970877411
46,82.92988060107362,3863.6945409665136,3,0,1,0.06382978723404255,82.20626682907476
2,39.88562777752959,152.3650075453731,7,0,1,2.3333333333333335,50.7883358484577
35,26.461667984408614,965.7541995742658,6,0,1,0.16666666666666666,26.826505543729606
8,24.263320928703273,215.92153976156703,6,0,1,0.6666666666666666,23.99128219572967
26,57.14085676501407,1490.4612215635805,8,0,1,0.2962962962962963,55.202267465317796
34,46.58511366543135,1537.9570227291645,0,1,0,0.0,43.94162922083327
7,84.60901234625081,587.8819882515018,9,1,1,1.125,73.48524853143772
68,69.93338349786183,4794.181380392351,5,0,1,0.07246376811594203,69.48088957090363
58,46.60192780053807,2729.860268112049,5,0,1,0.0847457627118644,46.26881810359406
29,34.923777795017614,974.1995316550224,5,0,1,0.16666666666666666,32.47331772183408
36,32.71997626874496,1196.339915092573,5,0,1,0.13513513513513514,32.333511218718186
21,106.46603921404177,2251.638607850909,9,1,1,0.4090909090909091,102.34720944776859
36,44.34779684048672,1607.017389860964,6,0,1,0.16216216216216217,43.4329024286747
10,85.17106479109684,850.8749812496484,9,1,1,0.8181818181818182,77.3522710226953
24,101.06859279862663,2445.6137461753647,5,1,1,0.2,97.82454984701458
64,81.4081311184736,5231.039782749683,0,0,0,0.0,80.47753511922589
49,105.95652316469457,5172.625872107092,2,1,0,0.04,103.45251744214184
36,59.23937215284745,2146.267819343971,1,0,0,0.02702702702702703,58.00723836064787
24,115.62221906489484,2769.25140333506,5,0,1,0.2,110.77005613340239
23,33.3145004178097,721.6164935772358,7,0,1,0.2916666666666667,30.067353899051493
62,30.21495296575381,1856.4788728255912,2,0,0,0.031746031746031744,29.467918616279224
37,85.86921462074436,3130.2502504071786,9,0,1,0.23684210526315788,82.37500658966259
12,114.28311414132618,1400.8001757480174,7,0,1,0.5384615384615384,107.75385967292442
55,100.8883461636328,5559.535720326434,7,1,0,0.125,99.27742357725775
13,27.641685943805143,348.67719893328854,4,1,1,0.2857142857142857,24.90551420952061
23,47.93677139347164,1145.161382348507,7,1,1,0.2916666666666667,47.71505759785446
30,113.03188848378237,3392.996381740906,5,0,1,0.16129032258064516,109.45149618519052
17,45.305843280078456,727.2626530823275,4,1,0,0.2222222222222222,40.40348072679597
62,98.11704237869192,6070.072271273384,8,1,1,0.12698412698412698,96.35035351227594
13,102.51321959287039,1381.657480325514,6,1,1,0.42857142857142855,98.68982002325099
59,69.54521034609817,4083.0831416671176,7,1,0,0.11666666666666667,68.05138569445197
19,58.63489098483155,1122.3195673745345,0,1,0,0.0,56.11597836872672
49,65.01244324197597,3207.926017592262,1,0,0,0.02,64.15852035184524
12,42.69646943653642,530.0560877750853,7,1,1,0.5384615384615384,40.7735452134681
61,108.93909161288443,6718.768382354693,8,0,1,0.12903225806451613,108.3672319734628
19,65.06196567297579,1200.8882500788418,3,1,1,0.15,60.04441250394209
9,108.24594404560997,941.9196039945057,9,0,1,0.9,94.19196039945056
71,30.56934799062741,2135.6310739214823,9,0,1,0.125,29.661542693353923
28,118.82752710001313,3318.2932061698607,8,0,1,0.27586206896551724,114.42390366102968
52,64.32730874436183,3378.001376352289,3,1,0,0.05660377358490566,63.735875025514886
16,24.783082039410544,365.57727523667336,9,0,1,0.5294117647058824,21.504545602157258
69,23.802184823745492,1675.7515680167571,9,0,1,0.12857142857142856,23.9393081145251
12,94.62072574818386,1136.5025090760385,9,1,1,0.6923076923076923,87.42326992892603
25,85.90355342036808,2114.318934712874,8,1,1,0.3076923076923077,81.31995902741824
52,100.21305581275875,5158.53780356642,6,0,1,0.11320754716981132,97.33090195408339
53,30.536753395280595,1572.6208151355916,1,0,1,0.018518518518518517,29.12260768769614
23,23.557086703554834,521.8373919347434,8,1,1,0.3333333333333333,21.743224663947643
16,70.85792894475784,1128.6523278438258,3,1,1,0.17647058823529413,66.39131340257799
57,58.759523148276955,3389.6747087536996,7,0,1,0.1206896551724138,58.44266739230517
39,66.19469366709558,2605.5656993823745,6,1,1,0.15,65.13914248455936
53,119.1588408870274,6290.250329450043,6,0,1,0.1111111111111111,116.48611721203783
42,117.07499576706702,4929.40978071798,7,1,1,0.16279069767441862,114.63743676088325
58,114.23153896731928,6674.975648180285,0,1,0,0.0,113.13518047763195
39,98.38426767676738,3893.203962024829,4,0,0,0.1,97.33009905062072
14,55.48413602568904,767.3457240130386,1,0,1,0.06666666666666667,51.156381600869246
5,61.21309302627716,334.81411802253587,1,1,0,0.16666666666666666,55.802353003755975
35,74.96160437189245,2665.3548140228704,0,1,0,0.0,74.0376337228575
18,103.05344564048399,1809.7498638333602,4,0,1,0.21052631578947367,95.24999283333474
9,26.871283251826775,226.46933665165008,1,1,1,0.1,22.646933665165008
58,62.429688588488816,3687.522500165049,3,1,0,0.05084745762711865,62.50038135872965
17,28.26176634592687,471.41894457712965,2,0,1,0.1111111111111111,26.18994136539609
7,71.46575865735116,412.3917696604252,2,1,1,0.25,51.54897120755315
46,109.89008240062354,5051.314936117082,1,0,0,0.02127659574468085,107.47478587483153
13,98.24849245639379,1310.969166906595,5,1,1,0.35714285714285715,93.6406547790425
40,42.784241754311,1711.5649832764666,1,0,1,0.024390243902439025,41.74548739698699
42,117.59908495987925,4960.622486718948,7,0,1,0.16279069767441862,115.36331364462669
9,86.73503980464284,808.7620181714575,7,0,1,0.7,80.87620181714576
50,21.042769939740307,1041.4903734440468,4,1,1,0.0784313725490196,20.421379871451897
27,45.54134846852195,1214.0346190576615,9,1,1,0.32142857142857145,43.35837925205934
66,46.071329991991654,3045.3110087500772,6,1,0,0.08955223880597014,45.452403115672794
5,26.925430628585993,139.9605208308264,3,1,1,0.5,23.3267534718044
29,115.9826518075929,3365.1192070156035,0,0,0,0.0,112.17064023385345
37,67.82552945759238,2512.399285611392,1,1,0,0.02631578947368421,66.115770673984
38,109.5814597371882,4141.63908597453,9,0,1,0.23076923076923078,106.19587399934692
8,52.221550344462834,440.28101005813113,9,1,1,1.0,48.92011222868123
65,32.523357043282715,2131.995166226766,3,0,1,0.045454545454545456,32.302957064041905
17,67.43361099062139,1106.2911358415,0,1,0,0.0,61.460618657861104
71,31.395663471431718,2217.417236959073,7,1,1,0.09722222222222222,30.797461624431566
45,68.60155029775399,3089.862159575113,8,1,1,0.17391304347826086,67.17091651250246
4,112.02971812194077,432.08948241947786,3,0,1,0.6,86.41789648389557
36,72.07681418342128,2613.8864699307996,9,0,1,0.24324324324324326,70.6455802684
70,81.64997268950835,5713.49161211187,2,0,0,0.028169014084507043,80.47171284664606
31,35.66384369738083,1110.6513305024612,1,1,0,0.03125,34.70785407820191
19,24.37356258799695,451.07640994744986,4,0,1,0.2,22.55382049737249
61,31.080796217980705,1836.1320045945047,2,1,0,0.03225806451612903,29.61503233216943
54,79.85315756843656,4250.5600590487,9,0,1,0.16363636363636364,77.28291016452182
39,29.501169899230465,1168.233912470749,6,0,1,0.15,29.205847811768724
19,57.59928899413114,1102.3938531831734,5,1,0,0.25,55.11969265915867
39,75.0091940458156,2938.5184339773414,0,0,0,0.0,73.46296084943353
67,58.8652798629847,3948.0079360818627,7,1,1,0.10294117647058823,58.05894023649798
45,36.36838014653015,1643.0141286950623,1,1,1,0.021739130434782608,35.71769844989266
13,47.379130751410656,644.9994009769022,4,0,1,0.2857142857142857,46.07138578406444
58,112.8317532848577,6557.580271693789,8,0,1,0.13559322033898305,111.14542833379303
20,87.59822755863554,1783.1918316818942,7,0,1,0.3333333333333333,84.91389674675686
61,69.60478386798866,4251.035671184106,1,0,1,0.016129032258064516,68.56509147071138
39,21.271488998689353,820.5766187332916,8,1,1,0.2,20.51441546833229
1,119.24154004894702,125.06762591363439,4,0,1,2.0,62.533812956817194
3,87.14549348946433,236.35114402377405,9,0,1,2.25,59.087786005943514
62,51.692247734494494,3193.5239516713013,5,0,1,0.07936507936507936,50.690856375734946
63,107.92686599978381,6804.719697245581,2,0,0,0.03125,106.32374526946221
25,45.84316202918181,1151.0086006865756,2,0,1,0.07692307692307693,44.26956156486829
56,74.40165791827516,4163.300277023319,9,1,1,0.15789473684210525,73.0403557372512
33,83.6070763729825,2717.3879790031965,7,1,1,0.20588235294117646,79.92317585303519
38,42.10633714537285,1619.1330979167897,9,1,1,0.23076923076923078,41.516233279917685
6,117.83972788005958,732.065219478344,9,1,1,1.2857142857142858,104.58074563976344
58,94.81919059789975,5548.823769535753,1,0,1,0.01694915254237288,94.04786050060598
44,75.781322551107,3347.6314721463696,1,1,0,0.022222222222222223,74.39181049214154
45,38.05945981753008,1712.7195468145983,4,0,0,0.08695652173913043,37.233033626404314
32,25.385820699802615,781.9553771053792,5,0,1,0.15151515151515152,23.695617488041794
45,52.005983252098346,2385.029782425257,1,0,1,0.021739130434782608,51.848473530983846
61,95.31873359134028,5821.877738377978,4,0,1,0.06451612903225806,93.90125384480609
47,46.9331298302025,2211.6582972342812,6,1,1,0.125,46.07621452571419
21,73.95562204955051,1545.4463770951952,9,0,1,0.4090909090909091,70.24756259523615
36,92.79471767307432,3331.0707492376296,9,1,1,0.24324324324324326,90.02893916858459
19,30.794371464646435,605.7410598498076,7,0,1,0.35,30.28705299249038
20,88.52980161158733,1739.9528135519888,6,0,1,0.2857142857142857,82.85489588342804
57,29.18708877100447,1712.427015722018,7,1,1,0.1206896551724138,29.524603719345137
18,116.51297421269966,2139.459329554745,8,0,1,0.42105263157894735,112.60312260814449
47,68.83941300649396,3224.830564899203,4,0,0,0.08333333333333333,67.18397010206674
49,35.06761077098774,1692.3969908022082,4,0,1,0.08,33.84793981604416
14,54.23836360335465,698.8809107963027,9,1,1,0.6,46.59206071975351
15,61.34164492952615,882.5822577683654,3,1,1,0.1875,55.161391110522835
31,95.81850110765373,2992.270879123752,8,0,1,0.25,93.50846497261725
1,94.34237860766093,103.80263437468055,4,1,0,2.0,51.901317187340275
54,81.1940505337331,4399.2883357807705,1,1,0,0.01818181818181818,79.98706065055946
3,30.593071255849296,36.41182470782304,9,1,1,2.25,9.10295617695576
16,35.15693715876736,550.6365259371979,7,1,1,0.4117647058823529,32.3903838786587
57,29.375692064555665,1715.4326318681353,6,0,1,0.10344827586206896,29.576424687381643
12,77.71727832875501,929.7265177854796,7,1,1,0.5384615384615384,71.5174244450369
16,107.71384415114039,1685.2526643795268,2,0,1,0.11764705882352941,99.13250966938392
24,63.38005122547718,1517.7731594861652,3,0,0,0.12,60.71092637944661
28,36.08481739577462,987.2443645307319,4,1,0,0.13793103448275862,34.042909121749375
8,75.80423251489671,616.4442319175356,5,1,0,0.5555555555555556,68.49380354639284
36,101.17522168657099,3642.924342083187,0,0,0,0.0,98.45741465089695
8,94.171206151293,769.6685491328128,3,0,1,0.3333333333333333,85.51872768142364
58,108.14507796750213,6235.87681331217,9,1,1,0.15254237288135594,105.69282734427408
60,47.79020972488678,2853.9510864332537,4,0,1,0.06557377049180328,46.7860833841517
50,39.39538672677749,2002.4823665808476,6,0,1,0.11764705882352941,39.26436012903623
28,107.98164859419387,2982.8577590043637,4,0,1,0.13793103448275862,102.85716410359875
41,85.75603127780231,3485.9039219086953,0,0,0,0.0,82.99771242639751
64,51.09289300075542,3275.9240713481086,6,1,0,0.09230769230769231,50.39883186689398
27,94.23480505725092,2552.9416317182886,7,0,1,0.25,91.17648684708173
63,101.51183844803678,6380.580326944035,6,1,0,0.09375,99.69656760850054
17,81.49782403411324,1377.1100221007594,3,0,0,0.16666666666666666,76.50611233893108
33,88.78841098799151,2946.014329450389,7,1,1,0.20588235294117646,86.64748027795262
29,57.52599044426663,1693.7427729365284,4,1,0,0.13333333333333333,56.458092431217615
13,73.8695667343039,928.227717587258,9,1,1,0.6428571428571429,66.30197982766128
46,72.41591707261622,3342.061770959185,8,1,1,0.1702127659574468,71.10769725445076
35,104.80477911307719,3713.5277489578734,9,1,0,0.25,103.15354858216315
6,103.99639802821825,620.5016263284755,4,0,1,0.5714285714285714,88.6430894754965
69,103.26804693470432,7093.100063880943,0,1,0,0.0,101.3300009125849
47,21.10316142624658,958.0658297687727,8,1,1,0.16666666666666666,19.959704786849432
25,94.95454844688882,2369.041587932865,4,0,1,0.15384615384615385,91.11698415126403
66,95.86763901110048,6358.33959387866,5,0,1,0.07462686567164178,94.90059095341283
10,87.83788228551418,877.1561473597432,3,1,0,0.2727272727272727,79.74146794179484
56,95.62646578914526,5360.759043589312,5,1,1,0.08771929824561403,94.0484042734967
30,104.19703714967088,3096.020864024912,7,0,1,0.22580645161290322,99.87164077499716
5,67.03190541017857,364.65305604018926,2,0,1,0.3333333333333333,60.77550934003154
33,70.20502134884472,2282.395947376915,4,1,1,0.11764705882352941,67.12929256990927
65,32.47140569113905,2095.506475395889,1,0,1,0.015151515151515152,31.750098112058925
18,58.53758830473618,1072.5740353466401,1,1,0,0.05263157894736842,56.451265018244214
49,84.33651799117843,4071.3064366181443,6,1,1,0.12,81.42612873236288
11,98.03997761472745,1083.658588252573,9,1,1,0.75,90.30488235438109
26,41.72090976912105,1053.5714470053938,9,0,1,0.3333333333333333,39.02116470390347
63,33.78228991592354,2128.780746670456,9,1,1,0.140625,33.26219916672588
59,86.30420045004922,5081.386158321546,5,1,0,0.08333333333333333,84.68976930535909
27,20.187988352491065,608.2507302777134,3,1,0,0.10714285714285714,21.72324036706119
49,37.83725843073299,1842.2320274299193,4,0,1,0.08,36.844640548598385
33,22.907138034395373,811.2150963215477,0,0,1,0.0,23.859267538869048
1,36.688511785487094,54.29708052098834,6,1,1,3.0,27.14854026049417
21,38.13192799255052,776.7267187216692,7,0,1,0.3181818181818182,35.30575994189405
55,58.76735947503942,3242.1290988849605,8,0,1,0.14285714285714285,57.89516248008858
6,60.2327124686556,352.26398242179926,7,0,1,1.0,50.323426060257034
69,107.42624706102377,7419.675771932877,4,1,0,0.05714285714285714,105.99536817046967
5,71.01097124988252,333.6381266264146,2,0,1,0.3333333333333333,55.60635443773577
3,92.34047656122863,327.72675868406463,9,0,1,2.25,81.93168967101616
53,30.413735792028746,1639.6899397014251,8,0,1,0.14814814814814814,30.364628512989356
23,42.543875546369385,979.4625846113436,5,1,0,0.20833333333333334,40.81094102547265
53,90.29434409786768,4837.473680229074,4,0,1,0.07407407407407407,89.58284593016803
37,25.280396046852808,937.6030310560393,2,0,1,0.05263157894736842,24.67376397515893
17,68.65976622437532,1200.1447747602153,5,0,1,0.2777777777777778,66.67470970890085
1,79.93689656629338,81.08591419196611,2,1,0,1.0,40.542957095983056
51,80.2145644052481,4102.75941251197,9,0,1,0.17307692307692307,78.89921947138404
45,22.293281126804203,1000.7544872779058,5,0,1,0.10869565217391304,21.755532332128386
4,52.21080042291855,211.7022423078923,3,0,1,0.6,42.34044846157846
62,83.6490651049154,5191.357992316394,1,1,0,0.015873015873015872,82.40250781454594
65,34.89997361492435,2248.406329995431,7,1,1,0.10606060606060606,34.06676257568835
32,89.54156483280532,2853.2980146420778,3,1,0,0.09090909090909091,86.46357620127509
34,94.59252088136745,3209.643059471908,8,1,0,0.22857142857142856,91.7040874134831
39,118.19691904461453,4616.571173244036,6,0,1,0.15,115.4142793311009
26,40.98419948564094,1064.6718160415605,1,1,0,0.037037037037037035,39.43228948302076
34,102.51306676661152,3520.635246079563,3,0,1,0.08571428571428572,100.58957845941609
54,72.0296576918654,3915.0150649301204,4,0,0,0.07272727272727272,71.18209208963856
3,57.34625961441734,166.14895216249087,2,0,1,0.5,41.53723804062272
50,32.23767573251779,1653.3373035494478,8,0,1,0.1568627450980392,32.41837850096957
12,93.55056064875376,1178.7973464923089,4,1,1,0.3076923076923077,90.67671896094683
65,43.58575991436871,2771.7596055863028,1,0,0,0.015151515151515152,41.99635766039853
54,57.142200187304574,3113.6475126664354,2,1,0,0.03636363636363636,56.61177295757155
5,26.254222689736842,110.48158752873925,8,0,1,1.3333333333333333,18.413597921456542
57,100.13669158195191,5731.8138608109575,6,0,1,0.10344827586206896,98.82437691053374
17,96.65885239716434,1680.3476289711866,1,1,0,0.05555555555555555,93.35264605395481
47,93.36158300423125,4361.684623363552,8,1,1,0.16666666666666666,90.86842965340735
23,49.94435104918867,1093.1502611608664,3,1,0,0.125,45.54792754836944
14,37.34800742659573,547.9351266188162,8,0,1,0.5333333333333333,36.52900844125441
66,83.75532644702298,5531.913619978025,1,0,0,0.014925373134328358,82.56587492504515
51,69.61663841132194,3500.3953963603403,9,1,1,0.17307692307692307,67.3152960838527
38,37.825246690464155,1513.2463094015225,3,1,1,0.07692307692307693,38.801187420551855
64,88.59112710498637,5688.564717086824,4,0,1,0.06153846153846154,87.51638026287422
38,119.11264318213037,4546.383442124708,1,1,0,0.02564102564102564,116.57393441345405
50,94.72195877420377,4777.072471287051,9,1,1,0.17647058823529413,93.66808767229512
30,93.99863866856118,2802.5344414714405,0,1,0,0.0,90.40433682165937
51,115.03127529305917,5870.508663308678,6,1,1,0.11538461538461539,112.89439737132072
63,40.29363675749022,2498.919458308491,9,1,1,0.140625,39.04561653607017
52,76.55499649214404,3962.621364172935,0,0,0,0.0,74.76644083345161
38,117.96467150338835,4494.227317142834,7,0,1,0.1794871794871795,115.23659787545729
30,36.52941109701746,1045.9237928965501,2,1,1,0.06451612903225806,33.739477190211296
51,90.02519594445211,4572.196306796714,9,0,1,0.17307692307692307,87.92685205378297
5,78.5810145971902,365.06705418781945,5,0,1,0.8333333333333334,60.84450903130324
29,78.6479092188707,2285.05213471586,6,0,1,0.2,76.16840449052867
4,89.76706275200752,376.3092888579905,9,0,1,1.8,75.2618577715981
10,112.96169228756843,1151.881507006978,0,1,0,0.0,104.71650063699799
56,98.2581939851338,5532.423362510837,5,1,0,0.08771929824561403,97.0600589914182
17,25.613610341621,476.59488120472815,6,0,1,0.3333333333333333,26.477493400262674
17,105.27280198757113,1807.8549973992112,5,0,1,0.2777777777777778,100.43638874440063
69,42.55413299257326,2992.8552534543874,3,1,0,0.04285714285714286,42.75507504934839
34,57.6914164736372,1965.0932357416052,0,1,1,0.0,56.14552102118872
6,66.17328136123822,391.8400535399129,8,1,1,1.1428571428571428,55.97715050570184
53,68.09060007530697,3627.0210248920703,3,0,0,0.05555555555555555,67.16705601651982
66,63.51803992553568,4185.698299835577,6,0,1,0.08955223880597014,62.473108952769806
43,113.73532942158644,4946.196106991469,6,0,1,0.13636363636363635,112.41354788616974
23,90.60190076640247,2117.773221821313,1,1,0,0.041666666666666664,88.24055090922138
55,83.11706459567063,4593.94689708787,0,1,0,0.0,82.03476601942624
16,24.984202778294154,403.689824773947,7,1,1,0.4117647058823529,23.74646028082041
8,110.39133302603747,870.9063490658539,7,0,1,0.7777777777777778,96.76737211842821
4,110.93901920083962,464.7958269403913,6,1,1,1.2,92.95916538807826
4,98.02130634301024,358.2723018166322,7,1,1,1.4,71.65446036332644
56,20.702920381361917,1205.3944473594981,2,0,1,0.03508771929824561,21.147271006306983
25,25.728025107762335,637.8715265324971,1,0,1,0.038461538461538464,24.53352025124989
67,42.52237022684898,2858.1520071961036,6,0,1,0.08823529411764706,42.03164716464858
67,33.13494081449067,2192.753002285076,7,0,1,0.10294117647058823,32.246367680662885
27,59.88360297037295,1638.5468680936463,0,0,0,0.0,58.51953100334451
32,112.26230580877896,3578.781537495777,9,0,1,0.2727272727272727,108.4479253786599
50,67.20604341969982,3379.7790346941442,8,0,1,0.1568627450980392,66.27017715086558
61,21.340262643216562,1324.477825305532,3,0,1,0.04838709677419355,21.362545569444062
51,48.2745689578762,2442.5740534440297,3,0,1,0.057692307692307696,46.97257795084673
19,24.459490837296155,431.02445228120706,2,1,0,0.1,21.551222614060354
21,23.628762261350214,542.1610049846909,5,0,1,0.22727272727272727,24.643682044758677
5,47.571985309555224,232.09095552690366,0,1,0,0.0,38.68182592115061
42,47.56123386789454,2004.31728693294,5,0,1,0.11627906976744186,46.612029928673024
61,98.7126602601604,6036.0362116091865,1,1,0,0.016129032258064516,97.3554227678901
22,117.4834652781112,2547.0252322215,8,0,1,0.34782608695652173,110.7402274878913
21,57.12070938899983,1213.414881273593,1,1,1,0.045454545454545456,55.15522187607241
70,62.88868788610386,4405.181948111909,6,0,1,0.08450704225352113,62.044816170590266
1,104.47894362860214,85.1730226974704,0,1,0,0.0,42.5865113487352
5,46.81390200955134,199.3734305026248,6,0,1,1.0,33.228905083770805
12,35.6381804403448,445.8347317228557,4,1,1,0.3076923076923077,34.29497936329659
46,105.30896234036504,4878.043627902639,7,0,1,0.14893617021276595,103.78816229580083
34,24.65005864400655,843.4597094180068,3,0,1,0.08571428571428572,24.09884884051448
49,81.96994401994158,3973.493296721647,9,0,1,0.18,79.46986593443293
45,76.19928474668068,3397.2478290853887,6,1,1,0.13043478260869565,73.85321367576933
27,54.59204475016943,1461.021496974853,5,1,1,0.17857142857142858,52.17933917767333
26,51.5189521097359,1386.4313470879558,4,1,1,0.14814814814814814,51.34930915140577
47,97.18577261816213,4560.328793190654,3,0,0,0.0625,95.00684985813864
56,28.642461076254648,1589.9207525863144,6,0,1,0.10526315789473684,27.893346536602007
63,43.678430931138536,2701.5366046714444,4,1,0,0.0625,42.21150944799132
48,93.24487318380898,4456.053369119528,4,0,0,0.08163265306122448,90.93986467590874
61,74.83205837264242,4527.767470111463,0,1,0,0.0,73.02850758244296
26,32.798820853358635,822.6739472596405,1,1,0,0.037037037037037035,30.46940545406076
36,108.213561428206,3899.286731820179,4,1,0,0.10810810810810811,105.38612788703186
1,59.34478465635915,47.309858488023835,2,0,1,1.0,23.654929244011917
8,102.78683753221728,873.2795338378786,1,0,1,0.1111111111111111,97.03105931531985
52,98.77130155277086,5168.447781925309,3,0,1,0.05660377358490566,97.51788267783601
47,82.44254464717281,3856.533080282812,3,1,0,0.0625,80.34443917255858
56,69.4481131295093,3861.589800000305,3,0,0,0.05263157894736842,67.74718947368956
14,117.95508403817568,1692.8504346043856,3,0,1,0.2,112.85669564029237
28,34.4965072379817,1015.7034773479922,2,0,1,0.06896551724137931,35.02425783958594
2,92.51557275511148,119.20369820385699,6,0,1,2.0,39.73456606795233
26,39.119070146478904,1019.8815525276026,8,1,1,0.2962962962962963,37.77339083435565
14,53.82631053323484,746.0119982283859,4,1,1,0.26666666666666666,49.734133215225725
59,50.86987433731953,3020.79619010365,3,0,1,0.05,50.34660316839417
56,114.7035987738723,6481.681575061694,1,0,0,0.017543859649122806,113.71371184318762
7,116.73561777882752,802.6276138719587,1,1,0,0.125,100.32845173399484
3,38.30154442347272,53.08367783050074,4,0,1,1.0,13.270919457625185
23,22.203516029750418,528.0510996887375,6,1,1,0.25,22.002129153697396
